,country_region_code,country_region,sub_region_1,sub_region_2,date,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
82855,US,United States,Delaware,,2020-04-03,-40.0,-19.0,-15.0,-52.0,-47.0,22.0
82856,US,United States,Delaware,,2020-04-04,-47.0,-25.0,7.0,-50.0,-36.0,15.0
82857,US,United States,Delaware,,2020-04-05,-47.0,-27.0,37.0,-56.0,-39.0,12.0
82858,US,United States,Delaware,,2020-04-06,-37.0,-22.0,36.0,-45.0,-47.0,18.0
82859,US,United States,Delaware,,2020-04-07,-39.0,-21.0,15.0,-49.0,-49.0,20.0
82860,US,United States,Delaware,,2020-04-08,-38.0,-19.0,36.0,-44.0,-50.0,20.0
82861,US,United States,Delaware,,2020-04-09,-39.0,-19.0,-13.0,-52.0,-51.0,21.0
82862,US,United States,Delaware,,2020-04-10,-42.0,-21.0,-33.0,-58.0,-57.0,25.0
82863,US,United States,Delaware,,2020-04-11,-41.0,-16.0,26.0,-48.0,-37.0,14.0
83035,US,United States,District of Columbia,,2020-02-15,-2.0,-2.0,13.0,-2.0,-2.0,-1.0
83036,US,United States,District of Columbia,,2020-02-16,6.0,-1.0,37.0,3.0,0.0,-1.0
83037,US,United States,District of Columbia,,2020-02-17,-10.0,-12.0,21.0,-39.0,-52.0,11.0
83038,US,United States,District of Columbia,,2020-02-18,-5.0,-2.0,13.0,-3.0,-5.0,1.0
83039,US,United States,District of Columbia,,2020-02-19,-2.0,-3.0,7.0,-3.0,-5.0,1.0
83040,US,United States,District of Columbia,,2020-02-20,1.0,-6.0,10.0,-1.0,-5.0,2.0
83041,US,United States,District of Columbia,,2020-02-21,-3.0,-11.0,7.0,-3.0,-5.0,2.0
83042,US,United States,District of Columbia,,2020-02-22,0.0,4.0,25.0,5.0,2.0,-1.0
83043,US,United States,District of Columbia,,2020-02-23,3.0,2.0,25.0,7.0,3.0,-1.0
83044,US,United States,District of Columbia,,2020-02-24,-2.0,-7.0,11.0,2.0,5.0,1.0
83045,US,United States,District of Columbia,,2020-02-25,3.0,-6.0,9.0,5.0,2.0,0.0
83046,US,United States,District of Columbia,,2020-02-26,3.0,-3.0,-7.0,6.0,1.0,0.0
83047,US,United States,District of Columbia,,2020-02-27,5.0,-6.0,-5.0,6.0,0.0,0.0
83048,US,United States,District of Columbia,,2020-02-28,3.0,-3.0,-5.0,3.0,1.0,-1.0
83049,US,United States,District of Columbia,,2020-02-29,-6.0,-2.0,-9.0,-5.0,1.0,-1.0
83050,US,United States,District of Columbia,,2020-03-01,2.0,2.0,0.0,2.0,2.0,-2.0
83051,US,United States,District of Columbia,,2020-03-02,0.0,-2.0,-1.0,4.0,5.0,0.0
83052,US,United States,District of Columbia,,2020-03-03,8.0,3.0,2.0,3.0,3.0,-1.0
83053,US,United States,District of Columbia,,2020-03-04,14.0,5.0,8.0,5.0,1.0,-1.0
83054,US,United States,District of Columbia,,2020-03-05,8.0,1.0,6.0,3.0,1.0,0.0
83055,US,United States,District of Columbia,,2020-03-06,2.0,-2.0,-6.0,1.0,0.0,1.0
83056,US,United States,District of Columbia,,2020-03-07,1.0,3.0,8.0,3.0,0.0,-1.0
83057,US,United States,District of Columbia,,2020-03-08,11.0,5.0,33.0,9.0,1.0,-1.0
83058,US,United States,District of Columbia,,2020-03-09,6.0,5.0,31.0,0.0,1.0,1.0
83059,US,United States,District of Columbia,,2020-03-10,5.0,3.0,13.0,-3.0,-1.0,0.0
83060,US,United States,District of Columbia,,2020-03-11,0.0,3.0,5.0,0.0,-5.0,2.0
83061,US,United States,District of Columbia,,2020-03-12,-4.0,11.0,0.0,-13.0,-9.0,3.0
83062,US,United States,District of Columbia,,2020-03-13,-12.0,14.0,-5.0,-21.0,-15.0,5.0
83063,US,United States,District of Columbia,,2020-03-14,-28.0,5.0,-26.0,-30.0,-9.0,4.0
83064,US,United States,District of Columbia,,2020-03-15,-35.0,-7.0,-43.0,-39.0,-17.0,6.0
83065,US,United States,District of Columbia,,2020-03-16,-31.0,-1.0,-35.0,-43.0,-40.0,16.0
83066,US,United States,District of Columbia,,2020-03-17,-40.0,-6.0,-22.0,-55.0,-52.0,19.0
83067,US,United States,District of Columbia,,2020-03-18,-45.0,-13.0,-32.0,-59.0,-56.0,21.0
83068,US,United States,District of Columbia,,2020-03-19,-46.0,-11.0,-18.0,-63.0,-58.0,22.0
83069,US,United States,District of Columbia,,2020-03-20,-50.0,-10.0,-16.0,-62.0,-56.0,22.0
83070,US,United States,District of Columbia,,2020-03-21,-60.0,-14.0,-19.0,-59.0,-38.0,13.0
83071,US,United States,District of Columbia,,2020-03-22,-60.0,-24.0,-25.0,-64.0,-42.0,12.0
83072,US,United States,District of Columbia,,2020-03-23,-59.0,-32.0,-66.0,-72.0,-63.0,27.0
83073,US,United States,District of Columbia,,2020-03-24,-55.0,-24.0,-46.0,-71.0,-64.0,25.0
83074,US,United States,District of Columbia,,2020-03-25,-61.0,-31.0,-68.0,-75.0,-67.0,28.0
83075,US,United States,District of Columbia,,2020-03-26,-58.0,-25.0,-42.0,-73.0,-66.0,27.0
83076,US,United States,District of Columbia,,2020-03-27,-59.0,-27.0,-45.0,-70.0,-64.0,27.0
83077,US,United States,District of Columbia,,2020-03-28,-68.0,-30.0,-69.0,-70.0,-47.0,17.0
83078,US,United States,District of Columbia,,2020-03-29,-64.0,-30.0,-41.0,-68.0,-47.0,14.0
83079,US,United States,District of Columbia,,2020-03-30,-57.0,-26.0,-47.0,-72.0,-65.0,26.0
83080,US,United States,District of Columbia,,2020-03-31,-61.0,-32.0,-65.0,-77.0,-69.0,28.0
83081,US,United States,District of Columbia,,2020-04-01,-58.0,-26.0,-62.0,-76.0,-70.0,28.0
83082,US,United States,District of Columbia,,2020-04-02,-61.0,-30.0,-58.0,-77.0,-70.0,29.0
83083,US,United States,District of Columbia,,2020-04-03,-60.0,-26.0,-57.0,-74.0,-67.0,29.0
83084,US,United States,District of Columbia,,2020-04-04,-67.0,-27.0,-65.0,-71.0,-48.0,17.0
83085,US,United States,District of Columbia,,2020-04-05,-66.0,-33.0,-50.0,-71.0,-49.0,15.0
83086,US,United States,District of Columbia,,2020-04-06,-60.0,-33.0,-51.0,-75.0,-68.0,28.0
83087,US,United States,District of Columbia,,2020-04-07,-63.0,-34.0,-61.0,-78.0,-71.0,28.0
83088,US,United States,District of Columbia,,2020-04-08,-62.0,-31.0,-57.0,-77.0,-71.0,28.0
83089,US,United States,District of Columbia,,2020-04-09,-64.0,-36.0,-67.0,-78.0,-71.0,30.0
83090,US,United States,District of Columbia,,2020-04-10,-65.0,-34.0,-74.0,-77.0,-70.0,31.0
83091,US,United States,District of Columbia,,2020-04-11,-69.0,-28.0,-65.0,-69.0,-48.0,17.0
83092,US,United States,Florida,,2020-02-15,2.0,0.0,9.0,2.0,-1.0,-1.0
83093,US,United States,Florida,,2020-02-16,4.0,1.0,8.0,2.0,-2.0,0.0
83094,US,United States,Florida,,2020-02-17,5.0,1.0,24.0,0.0,-19.0,4.0
83095,US,United States,Florida,,2020-02-18,3.0,2.0,13.0,6.0,1.0,0.0
83096,US,United States,Florida,,2020-02-19,3.0,0.0,15.0,5.0,2.0,0.0
83097,US,United States,Florida,,2020-02-20,2.0,1.0,10.0,4.0,1.0,0.0
83098,US,United States,Florida,,2020-02-21,0.0,-1.0,-12.0,0.0,0.0,1.0
83099,US,United States,Florida,,2020-02-22,3.0,0.0,8.0,2.0,1.0,0.0
83100,US,United States,Florida,,2020-02-23,5.0,2.0,20.0,4.0,0.0,0.0
83101,US,United States,Florida,,2020-02-24,3.0,1.0,12.0,3.0,2.0,0.0
83102,US,United States,Florida,,2020-02-25,3.0,1.0,6.0,5.0,2.0,0.0
83103,US,United States,Florida,,2020-02-26,5.0,1.0,-9.0,4.0,1.0,0.0
83104,US,United States,Florida,,2020-02-27,8.0,6.0,2.0,7.0,2.0,-1.0
83105,US,United States,Florida,,2020-02-28,5.0,4.0,4.0,5.0,1.0,-1.0
83106,US,United States,Florida,,2020-02-29,6.0,4.0,8.0,6.0,2.0,-2.0
83107,US,United States,Florida,,2020-03-01,8.0,7.0,10.0,7.0,1.0,-1.0
83108,US,United States,Florida,,2020-03-02,7.0,7.0,8.0,3.0,1.0,0.0
83109,US,United States,Florida,,2020-03-03,8.0,10.0,10.0,3.0,2.0,0.0
83110,US,United States,Florida,,2020-03-04,6.0,6.0,14.0,1.0,1.0,0.0
83111,US,United States,Florida,,2020-03-05,5.0,5.0,8.0,2.0,1.0,0.0
83112,US,United States,Florida,,2020-03-06,3.0,3.0,9.0,-1.0,1.0,0.0
83113,US,United States,Florida,,2020-03-07,4.0,3.0,13.0,2.0,2.0,-1.0
83114,US,United States,Florida,,2020-03-08,4.0,3.0,-1.0,1.0,0.0,1.0
83115,US,United States,Florida,,2020-03-09,5.0,5.0,6.0,-1.0,0.0,0.0
83116,US,United States,Florida,,2020-03-10,5.0,6.0,11.0,1.0,0.0,0.0
83117,US,United States,Florida,,2020-03-11,6.0,7.0,20.0,-1.0,0.0,0.0
83118,US,United States,Florida,,2020-03-12,5.0,17.0,17.0,-2.0,-1.0,0.0
83119,US,United States,Florida,,2020-03-13,1.0,22.0,14.0,-8.0,-5.0,2.0
83120,US,United States,Florida,,2020-03-14,-6.0,16.0,8.0,-10.0,-1.0,2.0
83121,US,United States,Florida,,2020-03-15,-9.0,9.0,12.0,-13.0,-6.0,3.0
83122,US,United States,Florida,,2020-03-16,-6.0,14.0,0.0,-16.0,-18.0,6.0
83123,US,United States,Florida,,2020-03-17,-11.0,14.0,1.0,-18.0,-22.0,8.0
83124,US,United States,Florida,,2020-03-18,-19.0,7.0,0.0,-26.0,-26.0,10.0
83125,US,United States,Florida,,2020-03-19,-23.0,6.0,-7.0,-33.0,-29.0,12.0
83126,US,United States,Florida,,2020-03-20,-29.0,6.0,-15.0,-38.0,-31.0,14.0
83127,US,United States,Florida,,2020-03-21,-39.0,-3.0,-33.0,-42.0,-26.0,11.0
83128,US,United States,Florida,,2020-03-22,-43.0,-12.0,-33.0,-49.0,-33.0,11.0
83129,US,United States,Florida,,2020-03-23,-37.0,-12.0,-33.0,-46.0,-36.0,15.0
83130,US,United States,Florida,,2020-03-24,-38.0,-12.0,-33.0,-46.0,-39.0,16.0
83131,US,United States,Florida,,2020-03-25,-38.0,-13.0,-33.0,-48.0,-40.0,17.0
83132,US,United States,Florida,,2020-03-26,-40.0,-14.0,-34.0,-51.0,-42.0,18.0
83133,US,United States,Florida,,2020-03-27,-44.0,-17.0,-38.0,-55.0,-43.0,20.0
83134,US,United States,Florida,,2020-03-28,-49.0,-23.0,-48.0,-59.0,-36.0,14.0
83135,US,United States,Florida,,2020-03-29,-50.0,-26.0,-48.0,-63.0,-41.0,13.0
83136,US,United States,Florida,,2020-03-30,-42.0,-22.0,-42.0,-55.0,-43.0,17.0
83137,US,United States,Florida,,2020-03-31,-42.0,-20.0,-46.0,-52.0,-45.0,19.0
83138,US,United States,Florida,,2020-04-01,-37.0,-11.0,-41.0,-53.0,-45.0,18.0
83139,US,United States,Florida,,2020-04-02,-39.0,-11.0,-42.0,-55.0,-46.0,19.0
83140,US,United States,Florida,,2020-04-03,-47.0,-19.0,-49.0,-59.0,-48.0,22.0
83141,US,United States,Florida,,2020-04-04,-53.0,-25.0,-57.0,-64.0,-40.0,16.0
83142,US,United States,Florida,,2020-04-05,-57.0,-33.0,-70.0,-70.0,-45.0,15.0
83143,US,United States,Florida,,2020-04-06,-47.0,-25.0,-50.0,-59.0,-48.0,19.0
83144,US,United States,Florida,,2020-04-07,-46.0,-23.0,-46.0,-56.0,-49.0,20.0
83145,US,United States,Florida,,2020-04-08,-46.0,-23.0,-45.0,-57.0,-49.0,20.0
83146,US,United States,Florida,,2020-04-09,-46.0,-21.0,-46.0,-58.0,-50.0,21.0
83147,US,United States,Florida,,2020-04-10,-47.0,-20.0,-48.0,-61.0,-53.0,23.0
83148,US,United States,Florida,,2020-04-11,-49.0,-20.0,-54.0,-65.0,-40.0,15.0
86929,US,United States,Georgia,,2020-02-15,5.0,1.0,42.0,4.0,1.0,-1.0
86930,US,United States,Georgia,,2020-02-16,-2.0,-5.0,-19.0,-5.0,-3.0,1.0
86931,US,United States,Georgia,,2020-02-17,4.0,1.0,24.0,0.0,-19.0,4.0
86932,US,United States,Georgia,,2020-02-18,-4.0,-5.0,-23.0,1.0,-5.0,3.0
86933,US,United States,Georgia,,2020-02-19,2.0,0.0,2.0,3.0,-2.0,1.0
86934,US,United States,Georgia,,2020-02-20,-6.0,-7.0,-36.0,-1.0,-4.0,4.0
86935,US,United States,Georgia,,2020-02-21,2.0,-1.0,23.0,4.0,-3.0,0.0
86936,US,United States,Georgia,,2020-02-22,5.0,0.0,48.0,4.0,4.0,-1.0
86937,US,United States,Georgia,,2020-02-23,2.0,1.0,20.0,3.0,1.0,-1.0
86938,US,United States,Georgia,,2020-02-24,-5.0,-4.0,-21.0,-2.0,1.0,1.0
86939,US,United States,Georgia,,2020-02-25,5.0,2.0,9.0,1.0,2.0,0.0
86940,US,United States,Georgia,,2020-02-26,9.0,3.0,5.0,4.0,1.0,-1.0
86941,US,United States,Georgia,,2020-02-27,10.0,5.0,6.0,6.0,2.0,-1.0
86942,US,United States,Georgia,,2020-02-28,9.0,4.0,30.0,7.0,2.0,-2.0
86943,US,United States,Georgia,,2020-02-29,13.0,6.0,40.0,12.0,4.0,-3.0
86944,US,United States,Georgia,,2020-03-01,13.0,7.0,49.0,8.0,2.0,-2.0
86945,US,United States,Georgia,,2020-03-02,4.0,3.0,-9.0,0.0,2.0,0.0
86946,US,United States,Georgia,,2020-03-03,10.0,11.0,0.0,0.0,1.0,0.0
86947,US,United States,Georgia,,2020-03-04,3.0,0.0,-19.0,-2.0,0.0,1.0
86948,US,United States,Georgia,,2020-03-05,1.0,0.0,-30.0,-1.0,-1.0,2.0
86949,US,United States,Georgia,,2020-03-06,7.0,3.0,44.0,5.0,1.0,-2.0
86950,US,United States,Georgia,,2020-03-07,10.0,5.0,79.0,9.0,5.0,-2.0
86951,US,United States,Georgia,,2020-03-08,8.0,4.0,57.0,4.0,1.0,-1.0
86952,US,United States,Georgia,,2020-03-09,7.0,8.0,53.0,0.0,2.0,-1.0
86953,US,United States,Georgia,,2020-03-10,5.0,8.0,18.0,-3.0,-1.0,1.0
86954,US,United States,Georgia,,2020-03-11,6.0,7.0,38.0,0.0,-1.0,0.0
